id;nome;data_nascimento;local_nascimento;data_morte;local_morte;biografia;foto
8275;Fernando Torres;1922;Envendos/Mação;;;
8276;Manuel Breda Simões;1922;Coimbra;;;
8277;José Saramago;1922;Azinhaga/Golegã;2010;Lanzarote;;
8278;Salette Tavares;1922;Lourenço Marques (hoje Maputo)/Moçambique;1994;Lisboa;;
8279;Bernardino Amândio;1924;Esposende;;;
8280;Orlanda Amarílis;1924;Santa Catarina;2014;Lisboa;;
8281;António Simões Júnior;1922;Quelfes/Olhão;;;
8282;Maria Isabel de Mendonça Soares;1922;Lisboa;;;
8283;Manuel Taínha;1922;Paço de Arcos/Oeiras;2012;Lisboa;;
8284;Justino Mendes de Almeida;1924;Benavente;2012;Lisboa;;
8285;Ángel Campos Pámpano;1957;San Vicente de Alcántara/Badajoz;2008;Badajoz;;
8286;Domenico Corradini Broussard;;;;;;
8287;Maria Eduarda Alvelos;;;;;;
8288;Isabel Allegro;;;;;;
8289;Frank Heibert;;;;;;
8290;Sara Cide Cabido;;;;;;
8291;A.R. Reixa;;;;;;
8292;Mary Fitton;;;;;;
8293;Lucciana Stegagno Picchio;;;;;;
8294;Irène de Koenders;;;;;;
8295;Karin Von Shweder-Shreiner;;;;;;
8296;Maartje de Kort;;;;;;
8297;Natália Costa;;;;;;
8298;Ronald W. Sousa;;;;;;
8299;Anne Viennot;;;;;;
8300;Casaba Márta;;;;;;
8301;Alii .;;;;;;
8302;Nicole Biros;;;;;;
8303;Curt Meyer-Clason;;;;;;
8304;Darinka Kirtcheva;;;;;;
8305;Javier Casanova;;;;;;
8306;Pavla Lidmilová;;;;;;
8307;Robert Quemserat;;;;;;
8308;Ilse Von Hellens;;;;;;
8309;Catherine Barel;;;;;;
8310;Rita Biscetti;;;;;;
8311;Helena Czajka;;;;;;
8312;Gudrun Holl;;;;;;
8313;Irena Stefanova;;;;;;
8314;José Fernando Rivera Martins de Carvalho;1927;Madrid;1964;Braga;;
8315;Antero Alberto Ervedosa de Abreu;1927;Luanda;;;
8316;Maria de Lourdes Agapito;1927;Lisboa;;;
8317;António Mesquita Brehm;1927;Lisboa;;;
8318;Arminda Martins Aleixo;1927;Loulé;;;
8319;João Baptista Coelho;1927;Lisboa;;;
8320;Mário Almeida Costa;1927;Boco/Vagos;;;
8321;Luísa Dacosta;1927;Vila Real;;;
8322;Djamba Dàllá;1927;Bragança;;;
8323;Frei Bento;1927;São Simão de Litém/Pombal;;;
8324;Alfredo Bragança;1927;Kampala/Uganda;;;
8325;Virgílio de Carvalho;1927;Lisboa;;;
8326;Júlio Alberto da Costa Evangelista;1927;Valença;;;
8327;José Fernandes Fafe;1927;Porto;;;
8328;Santos Fernando;1927;Lisboa;1975;Lisboa;;
8329;Mendes de Carvalho;1927;Lisboa;1988;Lisboa;;
8330;Eduardo Mayone Dias;1927;Lisboa;;;
8331;Silva Madeira;1927;Lisboa;;;
8332;David Mourão Ferreira;1927;Lisboa;1996;Lisboa;;
8333;Frei Pe. João Ferreira;1927;Agunchos/Vila Real;;;
8334;Eduardo Valente da Fonseca;1927;Aveiro;2003;?;;
8335;Amadeu José de Freitas;1927;Lisboa;1982;Lisboa;;
8336;Herlander Machado;1927;Figueiró dos Vinhos;1992;Lisboa;;
8337;João Alves das Neves;1927;Pisão de Coja;2012;Pisão de Coja;;
8338;Lima de Freitas;1927;Setúbal;1998;Lisboa;;
8339;Fernando Bragança Gil;1927;Évora;2009;Lisboa;;
8340;Pedro Luzes;1927;Lisboa;;;
8341;Fernando de Melo Moser;1927;Porto;1984;Lisboa;;
8342;Alice Sampaio;1927;Mido/Almeida;1983;Lisboa;;
8343;Clarisse Barata Sanches;1927;Góis;;;
8344;Pacheco de Miranda Santos;1927;Lisboa;;;
8345;Orlando Saraiva;1927;Batalha;;;
8346;Pedro Rocha;1927;Lisboa;;;
8347;Ângela Sarmento;1927;Lisboa;;;
8348;Luísa Martinez;1927;Lisboa;;;
8349;António Coimbra Martins;1927;Lisboa;;;
8350;J. J. Mendes;1927;Penafiel;;;
8351;Yolanda Morazzo;1927;Mindelo/Cabo Verde;;;
8352;Cassiano Nogueira Guimarães;1927;Medrões/Santa Marta de Penaguião;1963;Bagaúste/Régua;;
8353;Francisco Sottomayor;1927;São Paio de Parada/Tibães;1985;Lisboa;;
8354;Eduardo Abranches de Soveral;1927;Mangualde;;;
8355;António Telmo;1927;Almeida;2010;Évora;;
8356;Jaime Vilar;1927;Bunheiro/Murtosa;1999;Murtosa;;
8357;Leal Oliveira;1927;Faro;;;
8358;João da Silva;1927;Funchal;;;
8359;Rogério Paulo;1927;Silva Porto/Angola;1993;Lisboa;;
8360;António Domingos Pereira;1927;Olhão;;;
8361;António Reis;1927;Valadares/Vila Nova de Gaia;1991;Lisboa;;
8362;Geraldo Aresta;1928;Cardigas/Mação/Santarém;2001;?;;
8363;Rui Ferreira Bastos;1928;Penela da Beira/Penedono;;;
8364;Maria Brandão;1928;Rio de Janeiro/Brasil;;;
8365;Fernando Aires;1928;Ponta Delgada/São Miguel/Açores;2010;Ponta Delgada;;
8366;Homero Serpa;1927;Lisboa;;;
8367;Mário de Andrade;1928;Golungo Alto/Angola;1990;Londres;;
8368;Mouro Serpa;1927;Moínhos da Barosa/Leiria;;;
8369;A. Rego da Silva;1927;Coimbra;;;
8370;Joaquim Montezuma de Carvalho;1928;Coimbra;2008;Lisboa;;
8371;Orlando de Albuquerque;1925;Lourenço Marques (hoje Maputo);1997;Braga;;
8372;Joaquim Ribeiro Simões;1924;Seixo da Beira/Oliveira do Hospital;;;
8373;Graciete Nogueira Batalha;1925;Cabo Verde;1992;Macau;;
8374;José da Felicidade Alves;1925;Vale da Quinta/Salir de Matos/Caldas da Rainha;1998;Lisboa;;
8375;Miguel Barbosa;1925;Lisboa;;;
8376;Raquel Soeiro de Brito;1925;Assunção/Elvas;;;
8377;Vasco Callixto;1925;Amadora;;;
8378;Miguel de Castro;1925;Valadares;2009;Setúbal;;
8379;Bento da Cruz;1925;Peireses da Chã/Montalegre;;;
8380;Maria Jorge Goes;1925;Vidigueira;;;
8381;Evagrio Francisco Jorge;1925;Carmona/Salcete/Goa;1978;Panjim;;
8382;Luís F. Lindley Cintra;1925;Lisboa;1991;Sesimbra;;
8383;Camilo de Araújo Correia;1925;Porto;2007;Peso da Régua;;
8384;José da Costa;1925;Moledo/Gavião/Vila Nova de Famalicão;1978;Vila Nova de Famalicão;;
8385;Lúcio Veiga Coutinho;1925;Margão;1966;Margão;;
8386;Leonor Correia de Matos;1925;Catumbela/Angola;;;
8387;Ester Luísa Dias;1925;Lisboa;;;
8388;Gilberto Évora;1925;São Vicente/Cabo Verde;;;
8389;Leonel Fabião;1925;Lisboa;;;
8390;Hélio da Costa Ferreira;1925;Porto;;;
8391;Pedro Soares Martinez;1925;Lisboa;;;
8392;Maria Natália Miranda;1925;Canas de Senhorim;;;
8393;António Luís Moita;1925;Lisboa;;;
8394;António Monginho;1925;Évora;;;
8395;Rui Jorge;1925;Lisboa;1983;?;;
8396;Dias de Melo;1925;Calheta de Nesquim/Ilha do Pico;2008;Ponta Delgada/S. Miguel;;
8397;José Carlos Loureiro;1925;Covilhã;;;
8398;Luiz de Macedo;1925;Lisboa;;;
8399;António Tavares Manaças;1925;Lisboa;1990;Lisboa;;
8400;Ângelo Raposo Marques;1925;S. Miguel/Açores;1957;Queluz/Sintra;;
8401;Horácio Nogueira;1925;Góis;;;
8402;Manuela Nogueira;1925;Lisboa;;;
8403;Luiz Pacheco;1925;Lisboa;2008;Montijo;;
8404;Reinaldo de Matos;1925;Beduído/Estarreja;1993;Estados Unidos da América;;
8405;Francisco Pereira de Moura;1925;Lisboa;1998;Lisboa;;
8406;Maria Helena da Rocha Pereira;1925;Porto;;;
8407;José Cardoso Pires;1925;S. João do Peso/Castelo Branco;1998;Lisboa;;
8408;Isabel da Nóbrega;1925;Lisboa;;;
8409;Pe. Manuel Alves Pardinhas;1925;Cortegaça/Ovar;;;
8410;Manoharrai L. Sardessai;1925;Panjim/Goa;;;
8411;Jorge Reis;1925;Vila Franca de Xira;2005;Paris;;
8412;Vasco Riobom;1925;Porto;1996;Sintra;;
8413;Ilídio Rocha;1925;Moledo do Minho/Caminha;2002;Lisboa;;
8414;António de Sousa Rosa;1925;Machados/São Brás de Alportel;;;
8415;José Ferreira Salgado;1925;Joane/Vila Nova de Famalicão;1990;Braga;;
8416;António de Jesus Madeira Santos;1925;Vila Nova de Cacela/Vila Real de Santo António;;;
8417;Jaime Salazar Sampaio;1925;Lisboa;2010;Lisboa;;
8418;Nuno de Sampaio;1925;Lisboa;;;
8419;Pêro de Armea;;;;;;
8420;H. R. Radian;;;;;;
8421;Elena Riáuzova;;;;;;
8422;Dorothy Seiffert;;;;;;
8423;Rui Nunes;1945;Lisboa;;;
8424;Ludwig Graf Von Schonfeldt;;;;;;
8425;Elsa Gress;;;;;;
8426;David Gress Wright;;;;;;
8427;Vera Alves da Nóbrega;;;;;;
8428;Monique Wittig;;;;;;
8429;Eveline Le Carreo;;;;;;
8430;Helen R. Lane;;;;;;
8431;;
8432;Elfriede Engelmayer;;;;;;
8433;Manuel Frias Martins;;;;;;
8434;Óscar Zarate;;;;;;
8435;José Afonso Furtado;;;;;;
8436;Teresa Dias Coelho;1954;Lisboa;;;
8437;Carme Riera;;;;;;
8438;Monserrat Roig;;;;;;
8439;Luísa Costa Gomes;1954;Lisboa;;;
8440;Outras .;;;;;;
8441;Luís Quintais;1968;Luso (actual Luena);;;
8442;José Tolentino de Mendonça;1965;Ilha da Madeira;;;
8443;Albin Michel;;;;;;
8444;Arie Pos;;;;;;
8445;John Byrne;;;;;;
8446;Jacek Plecinski;;;;;;
8447;Vincenzo Barca;;;;;;
8448;Carlo Vittorio Cattaneo;;;;;;
8449;Ruggero Jacobbi;;;;;;
8450;Jin Guo Ping;;;;;;
8451;Wu Zhiliang;;;;;;
8452;Xavier Moral;;;;;;
8453;Francisco Cota Fagundes;1944;;;;
8454;James Houlihan;;;;;;
8455;Jonathan Griffin;;;;;;
8456;Cesar António Molina;;;;;;
8457;Guiseppe Tavani;;;;;;
8458;Vitorino Nemésio;1901;Praia da Vitória;1978;Lisboa;;
8459;Isabel Alcalde;;;;;;
8460;Denyse Chast;;;;;;
8461;Vasco Graça Moura;1942;Porto;2014;Lisboa;;
8462;P.A. Jannini;;;;;;
8463;Jorge Fazenda Lourenço;1955;Covilhã;;;
8464;Stephen Reckert;;;;;;
8465;Luciana Stegagno-Picchio;;;;;;
8466;Ángel Crespo;;;;;;
8467;Luís de Moura Sobral;;;;;;
8468;Adelina Aletti;;;;;;
8469;Rumen Stoyanov;;;;;;
8470;Marie-Claire Vromans;;;;;;
8471;Christine Robinson;;;;;;
8472;Cesarina Donati;;;;;;
8473;Franco Tortoreto;;;;;;
8474;Fernanda Toriello;;;;;;
8475;Madalena Starzycka;;;;;;
8476;Ludek Kult;;;;;;
8477;Marie Claire Wromans;;;;;;
8478;George Monteiro;;;;;;
8479;Enrico Cicogna;;;;;;
8480;Janus Bruchnalski;;;;;;
8481;Teresa Martins Marques;1950;Guarda;;;
8482;Maria João Reynaud;;;;;;
8483;Jacinto Lageira;;;;;;
8484;Bernard Noël;;;;;;
8485;Georg Rudolf Lind;;;;;;
8486;Isaac Alonso de Estravís;;;;;;
8487;Françoise Debecker-Bardin;;;;;;
8488;Silvina Rodrigues Lopes;1950;Santiago da Guarda;;;
8489;Lieselotte Kolanoske;;;;;;
8490;Maria Hidiroglou;;;;;;
8491;Maria Fernanda de Abreu;;;;;;
8492;Jorge A. Andrade;;;;;;
8493;Jacques Parsi;;;;;;
8494;José Martins Garcia;1941;Criação Velha/Pico/Açores;2002;Ponta Delgada;;
8495;Roberto Vecchi;;;;;;
8496;Vítor Aguiar e Silva;1939;Penalva do Castelo;;;
8497;Maria Manuela Fernandes Ferreira;;;;;;
8498;Anne Perrier;;;;;;
8499;Manuel Perrier;;;;;;
8500;Stefan Bitan;;;;;;
8501;Teresa Veiga;1945;Lisboa;;;
8502;Joaquim Manuel Magalhães;1945;Peso da Régua;;;
8503;;
8504;;
8505;Ana Paula Patrão;;;;;;
8506;Carlos Nejar;;;;;;
8507;José António Llardent;;;;;;
8508;Pilar Fernandéz Hernández;;;;;;
8509;Ernesto García Cejas;;;;;;
8510;Patrick Quillier;;;;;;
8511;Ana Teresa Pereira;1958;Funchal;;;
8512;Rui Magalhães;;;;;;
8513;Luísa Ferreira;;;;;;
8514;João Airas de Santiago;;;;;;
8515;Afonso Soares Sarraça;;;;;;
8516;Martim Soares;1200;Riba-Lima;;;
8517;Nuno Fernandes Torneol;;;;;;
8518;Rui Martins de Ulveira;;;;;;
8519;Pêro de Veer;;;;;;
8520;D. João Soares de Paiva;1141;;;;
8521;Gil Peres Conde;;;;;;
8522;- Picandón;;;;;;
8523;Rui Queimado;;;;;;
8524;Rui Pais de Ribela;;;;;;
8525;Vasco Praga de Sandim;;;;;;
8526;Pêro Larouco;;;;;;
8527;Lopo;;;;;;
8528;Pêro Mafaldo;;;;;;
8529;Pêro Meogo;;;;;;
8530;Pêro Goterres;;;;;;
8531;Pêro de Ornelas;;;;;;
8532;Afonso Eanes do Coton;;;;;;
8533;Osório Eanes;;;;;;
8534;Fernão Garcia Esgaravunha;;;;;;
8535;Afonso Fernandes;;;;;;
8536;Pedro Mendes da Fonseca;;;;;;
8537;D. Gonçalo Garcia;1210;;1284;?;;
8538;Vasco Gil;;;;;;
8539;Airas Moniz de Asme;;;;;;
8540;João Baveca;;;;;;
8541;Rui Gomes de Briteiros;;;;;;
8542;Martim de Caldas;;;;;;
8543;Nuno Rodrigues de Canderey;;;;;;
8544;Pêro Gonçalves de Porto Carreiro;;;;;;
8545;Afonso Fernandes Cebolhilha;;;;;;
8546;Estêvão Peres Coelho;1336;Riba de Homem;?;?;;
8547;Fernão Fernandes Cogominho;1247;Chaves?;?;Lisboa?;;
8548;Martim Peres Alvim;;;;;;
8549;Fernando Jorge Colaço;1930;Loutulim/Goa;;;
8550;Autran Dourado;;;;;;
8551;César de Oliveira;1928;Lisboa;1998;Lisboa;;
8552;;
8553;Luís Gonzaga Ferreira Lambo;1927;Kawanda/Nova Lisboa (hoje Huambo);;;
8554;Marta Cristina de Araújo;;;;;;
8555;Noémia de Sousa;1926;Catembe/Moçambique;2002;Cascais;;
8556;Augusto Rodrigues;;;;;;
8557;Eduardo Vasconcelos Moniz;1926;Ponta Delgada;;;
8558;Maria Luísa Antunes;;;;;;
8559;Irene Borges Duarte;;;;;;
8560;Abílio Alves Perfeito;1923;Vila Nova de Tazem/Gouveia;;;
8561;Fernando Lanhas;1923;Porto;2012;Porto;;
8562;Severiano Falcão;1923;Alhandra;2004;Alhandra?;;
8563;Filipa Pedroso;;;;;;
8564;Alexandre Franco de Sá;;;;;;
8565;;
8566;;
8567;Carlos da Costa;;;;;;
8568;Fernando Correia Marques;1920;Lisboa;1995;Lisboa;;
8569;;
8570;;
8571;;
8572;;
8573;Michel Laban;;;;;;
8574;Ion Radu;;;;;;
8575;Sidónia Pojarlieva;;;;;;
8576;Jacques Fressard;;;;;;
8577;Benyhe János;;;;;;
8578;Desmond Bracelin;;;;;;
8579;Arrigo Reppetto;;;;;;
8580;Alexandre Castanheira;1928;Almada;;;
8581;Francisco José da Gama Caeiro;1928;Lisboa;1994;Lisboa;;
8582;Jacinto Soares de Albergaria;1928;Ponta Delgada;1981;Ponta Delgada;;
8583;Maria Lígia Amaral;1928;Bombarral;;;
8584;Sílvio Caldas;1928;Arcozelo/Vila Nova de Gaia;;;
8585;Jorge de Amorim;1928;Gandra/Paredes;2011;Venezuela;;
8586;Carlos Eurico da Costa;1928;Viana do Castelo;1998;Lisboa;;
8587;Maria Aurora Santos Costa;1928;Silves;1998;Lisboa;;
8588;Viriato da Cruz;1928;Kikuvo/Porto Amboim/Angola;1973;Pequim/China;;
8589;Manuel da Silva Castelo Branco;1928;Orca/Fundão;;;
8590;Mariano Calado;1928;Almeirim;;;
8591;António Borges Coelho;1928;Murça;;;
8592;Fernando António Duarte;1928;Rio Maior;1985;Santarém;;
8593;Aurélio Fernando;1928;Riba de Ave/Vila Nova de Famalicão;;;
8594;Maria Ema Tarracha Ferreira;1928;Lisboa;;;
8595;Paulo de Passos Figueiras;1928;Durrães/Barcelos;;;
8596;Ferreira da Cunha;1928;Coimbra;;;
8597;Emílio Campos Coroa;1928;S. Tiago Maior/Beja;1985;Faro;;
8598;Mons. Cón. José Geraldes Freire;1928;S. Miguel de Acha/Idanha-a-Nova;;;
8599;Armando Soares Imaginário;1928;Chamusca;1945;Chamusca;;
8600;Joaquim Ferreira Gomes;1928;Vila Nova de Gaia;;;
8601;Madalena Gomes;1928;Ponta Delgada;2010;Lisboa;;
8602;Fernando Guimarães;1928;Porto;;;
8603;António Maria Lisboa;1928;Lisboa;1953;Lisboa;;
8604;Maria Gilberta Fernanda;1928;Tavira;;;
8605;Eduíno de Jesus;1928;Ponta Delgada/Açores;;;
8606;Tomás Jorge;1928;Luanda;2009;Lisboa;;
8607;Alberto de Lacerda;1928;Ilha de Moçambique/Moçambique;2007;Londres;;
8608;Fernando Gonçalves Lavrador;1928;Porto;;;
8609;Maria Lucília Lencart;1928;Porto;;;
8610;Maria José Marinho;1928;Porto;;;
8611;Maria Lucília Moita;1928;Alcanena;;;
8612;Maria Amélia Marques Neto;1928;Montijo;;;
8613;Vasco Costa Marques;1928;Lisboa;;;
8614;Maria Luzia Margalho;1928;Estremoz;;;
8615;Alfredo Margarido;1928;Moimenta/Vinhais;2010;Lisboa;;
8616;Gabriel Mariano;1928;Vila da Ribeira Brava/S. Nicolau/Cabo Verde;;;
8617;António Matias;1928;Monforte;;;
8618;José Manuel;1928;Lisboa;1993;Lisboa;;
8619;Benjamin Enes Pereira;1928;Montedor/Viana do Castelo;;;
8620;Virgílio Martinho;1928;Lisboa;1994;Almada;;
8621;Ovídio Martins;1928;Ilha de São Vicente/Cabo Verde;1999;Loures;;
8622;Rogério Martins;1928;Lisboa;;;
8623;Tiago Oliveira;1928;Lourenço Marques (hoje Maputo);1992;Lisboa;;
8624;D. António Ribeiro;1928;Pereira/São Clemente/Celorico de Basto;1998;Lisboa;;
8625;Manuel do Rio Carvalho;1928;Estoril/Cascais;1994;Lisboa;;
8626;Maria Helena Prieto;1928;Rio de Janeiro/Brasil;;;
8627;Júlio Baptista Nunes;1928;Graça/Pedrógão Grande;;;
8628;João Reis;1928;Lisboa;2005;Lisboa?;;
8629;Adérito Sedas Nunes;1928;Lisboa;1991;Lisboa;;
8630;Ernesto Nunes;1928;Tomar;;;
8631;Henrique Rola da Silva;1928;Luanda/Angola;;;
8632;Jorge Ferreira da Silva;1928;Lisboa;1996;Algés/Oeiras;;
8633;João Rui de Sousa;1928;Lisboa;;;
8634;Adriano Vasco Rodrigues;1928;Felgar/Moncorvo;;;
8635;Manuel de Oliveira Pulquério;1928;Lisboa;;;
8636;Domingos Guimarães de Sá;1928;S. Vítor/Braga;;;
8637;Jorge Vila;1928;Lisboa;;;
8638;Guilherme Afonso;1929;Pombalinho/Santarém;;;
8639;José Afonso;1929;Aveiro;1987;Vila Nogueira de Azeitão/Setúbal;;
8640;Marina Algarvia;1929;Algoz;2010;?;;
8641;Manuel Tavares de Almeida;1929;Grândola;;;
8642;Mário Martins de Almeida;1929;Lourenço Marques (hoje Maputo);;;
8643;José Terra;1928;Prozelo;2014;Paris;;
8644;Luís de Ataíde;1882;?;1913;?;;
8645;Alberto Feio;1882;Pedregais/Vila Verde;1956;Braga;;
8646;Alfredo Guimarães;1882;Guimarães;1958;Guimarães;;
8647;Henrique de Campos Ferreira Lima;1882;Lisboa;1949;Lisboa;;
8648;Nicolau Archer de Lima;1882;Lisboa;1942;Lisboa;;
8649;Cardoso Marta;1882;Figueira da Foz;1958;Figueira da Foz;;
8650;Paulo Osório;1882;Porto;1965;Graches (arredores de Paris);;
8651;Domingos Leite Pereira;1882;Braga;1957;Porto;;
8652;Alfredo Pimenta;1882;Guimarães;1950;Lisboa;;
8653;Luís da Silva Ribeiro;1882;Angra do Heroísmo;1955;Angra do Heroísmo;;
8654;Pedro Vitorino;1882;Porto;1944;Francelos;;
8655;Ventura Ledesma Abrantes;1883;Olivença;1956;Estoril;;
8656;Vasco de Mendonça Alves;1883;Lisboa;1962;Lisboa;;
8657;Artur Arriegas;1883;Lisboa;1924;Lisboa;;
8658;Luís Bernardo Leite de Ataíde;1883;Ponta Delgada;1955;Ponta Delgada;;
8659;Maria Paula de Azevedo;1883;Lisboa;1951;Lisboa;;
8660;João Bastos;1883;Lisboa;1957;Lisboa;;
8661;Artur Botelho;1883;Alvites;1940;Porto;;
8662;Francisco Nogueira de Brito;1883;Lisboa;1946;Lisboa;;
8663;Teobaldo da Câmara;1883;Vila Franca do Campo/São Miguel/Açores;1929;Vila Franca do Campo;;
8664;Manuel Cardia;1883;Alentejo?;1903;Lisboa;;
8665;Augusto de Castro;1883;Porto;1970;Estoril;;
8666;Leonardo Coimbra;1883;Borba de Godim;1936;Porto;;
8667;Ângelo Jorge;1883;?;1922;?;;
8668;Álvaro Neves;1883;Lisboa;1948;Lisboa;;
8669;Ladislau Patrício;1883;Guarda;1967;Lisboa;;
8670;João Maria de Santiago Prezado;1883;Figueira da Foz;1971;?;;
8671;António Sérgio;1883;Damão;1969;Lisboa;;
8672;Faustino dos Reis Sousa;1883;Ribeira de Santarém/Santarém;1972;?;;
8673;Pe. Carlos da Silva Tarouca;1883;Czch/Checoslováquia;1958;Soutelo/Braga;;
8674;Eduardo de Almeida;1884;Guimarães;1958;?;;
8675;Carvalho Barbosa;1884;Porto;1936;Porto;;
8676;Luís Francisco Bicudo;1884;Ponta Delgada;1918;Ponta Delgada;;
8677;Henrique Brás;1884;Angra do Heroísmo;1947;Furnas/São Miguel;;
8678;Oldemiro César;1884;Porto;1953;Lisboa;;
8679;Jaime Cortesão;1884;Ança/Cantanhede;1960;Lisboa;;
8680;A. de Mira Fernandes;1884;Minas de S. Domingos;1958;Lisboa;;
8681;António Ferrão;1884;Lisboa;1961;Lisboa;;
8682;Carlos Alberto Ferreira;1884;Macau;1948;Lisboa;;
8683;Francisco Fernandes Lopes;1884;Olhão;1969;Lisboa;;
8684;Nascimento Mendonça;1884;Goa;1926;Goa;;
8685;Francisco da Silva Passos;1884;Funchal;1931;Lisboa;;
8686;Maurício Augusto Águas Pinto;1884;Figueira da Foz;1958;Figueira da Foz;;
8687;Raul Proença;1884;Caldas da Rainha;1941;Porto;;
8688;Augusto Ricardo;1884;Porto Brandão/Almada;1970;?;;
8689;Albino Forjaz de Sampaio;1884;Lisboa;1949;Lisboa;;
8690;Alexandre Vieira;1884;Porto;1973;Lisboa;;
8691;Manuel de Boaventura;1885;Vila Chã;1973;Espasende?;;
8692;António do Prado Coelho;1885;Lisboa;1952;Lisboa;;
8693;Henrique Trindade Coelho;1885;Lisboa;1934;Lisboa;;
8694;Emiliano da Costa;1885;Tavira;1968;Estoi/Faro;;
8695;João Paulo Freire;1885;Murgueira/Mafra;1953;Lisboa;;
8696;Matias Lima;1885;?;;;
8697;José Pinto Loureiro;1885;Nelas;;;
8698;José Pacheco;1885;Lisboa;1934;Lisboa;;
8699;Julião Quintinha;1885;Silves;1968;Lisboa;;
8700;Hipólito Raposo;1885;São Vicente da Beira/Castelo Branco;1953;Lisboa;;
8701;Luís da Câmara Reis;1885;Lisboa;1961;Estoril/Cascais;;
8702;João Pereira da Rosa;1885;Évora;1962;Lisboa;;
8703;Mariana Amélia Machado Santos;1904;Olhão;1991;Lisboa;;
8704;Luís Teixeira;1904;Caldas da Rainha;1978;Lisboa;;
8705;Fernanda Matos e Silva Almeida;1905;Lisboa;;;
8706;Leonel Ferro Alves;1905;Carvalhal/Abrantes;1963;Lisboa;;
8707;Maria Archer;1905;Lisboa;1982;Lisboa;;
8708;Pedro Corsino Azevedo;1905;Vila da Ribeira Brava/Cabo Verde;1942;Vila da Ribeira Brava;;
8709;Manuel Barbosa;1905;Ponta Delgada;1991;S. Brás de Alportel;;
8710;Adeodato Barreto;1905;Margão;1937;Coimbra;;
8711;A. Bobela Mota;1905;Abrantes;1978;Lisboa;;
8712;José de Oliveira Boléo;1905;Fatela/Fundão;1974;Lisboa;;
8713;António Borga;1905;Lapas;1976;Lisboa;;
8714;Graciette Branco;1905;Leiria;1980;Lisboa;;
8715;Cordeiro de Brito;1905;Porto;1966;Londres;;
8716;Francisco José Lahmeyer Bugalho;1905;Porto;1949;Castelo de Vide;;
8717;Norberto Lopes;1900;Vimioso;1989;Carnaxide/Oeiras;;
8718;Adelino da Palma Carlos;1905;Faro;1992;Lisboa;;
8719;António Carreira;1905;Ilha do Fogo/Cabo Verde;1988;Lisboa;;
8720;Mário Tavares Chicó;1905;Beja;1966;Lisboa;;
8721;Xavier da Cruz;1905;São Vicente/Cabo Verde;1959;São Vicente;;
8722;Jaime de Figueiredo;1905;Cidade da Praia/Cabo Verde;1974;Cidade da Praia;;
8723;Branquinho da Fonseca;1905;Mortágua;1974;Lisboa;;
8724;Alfredo Brochado;1897;Amarante;1949;Lisboa;;
8725;Carvalhão Duarte;1897;Tinalhas/Castelo Branco;1972;Lisboa;;
8726;David Ferreira;1897;Elvas;1989;Lisboa;;
8727;Reinaldo Ferreira;1897;Moçambique;1935;Lisboa;;
8728;Manuel Rodrigues Lapa;1897;Anadia;1989;Lisboa;;
8729;Cristiano Lima;1897;Lisboa;1971;Lisboa;;
8730;Álvaro Malafaia;1897;Figueira da Foz;1979;Figueira da Foz;;
8731;António Alves Martins;1897;Viseu;1929;Viseu;;
8732;António da Graça Miranda;1897;Goa;1957;Goa;;
8733;Paulino Montez;1897;Peniche;;;
8734;João Cabral do Nascimento;1897;Funchal;1978;Lisboa;;
8735;Leopoldo Nunes;1897;Montemor-o-Novo;;;
8736;Carlos de Ornelas;1897;Angra do Heroísmo;1973;Lisboa?;;
8737;Duarte José de Viveiros;1897;Fajã de Baixo/ilha de São Miguel/Açores;1937;Lisboa;;
8738;Mário de Albuquerque;1898;Viseu;1975;Lisboa;;
8739;Rogério Azevedo;1898;?;1983;Porto;;
8740;Teresa Leitão de Barros;1898;Lisboa;1983;Lisboa;;
8741;Ferreira de Castro;1898;Ossela;1974;Porto;;
8742;Luís Vieira de Castro;1898;Funchal;1954;Lisboa;;
8743;Joaquim Figanier;1898;Lisboa;1962;Lisboa;;
8744;Chianca de Garcia;1898;Lisboa;1983;Rio de Janeiro;;
8745;António Luís Gomes;1898;Porto;1981;Lisboa;;
8746;Norberto Gonzaga;1898;Lisboa;;;
8747;Oliva Guerra;1898;Sintra;1982;Lisboa;;
8748;Artur Inez;1898;Lisboa;1968;Lisboa;;
8749;Visconde de Lagoa;1898;Lagoa;1957;Lisboa;;
8750;Albino Lapa;1898;Vila Viçosa;1968;Lisboa;;
8751;João de Lemos;1898;Lisboa;;;
8752;Júlio de Castro Lopo;1898;Valpaços/Vila Real;1971;Lisboa;;
8753;Luís Saavedra Machado;1898;Lisboa;;;
8754;Mário Ferreira Marques;1898;Elvas;1970;Lisboa;;
8755;D. Manuel Trindade Salgueiro;1898;Ílhavo;1965;Ílhavo;;
8756;José Dias Sancho;1898;São Brás de Alportel;1929;Faro;;
8757;Eduardo Scarlatti;1898;Lisboa;1990;Cascais?;;
8758;António de Sousa;1898;Porto;1981;Oeiras;;
8759;Gil Vaz;1898;Lisboa;1977;Lisboa?;;
8760;António Gomes Vitorino;1898;Vieira/Leiria;1962;Lisboa?;;
8761;Virgínia Vitorino;1895;Alcobaça;1967;Lisboa;;
8762;Moses Bensabat Amzalak;1892;Lisboa;1978;Lisboa;;
8763;Caetano Beirão;1892;Lisboa;1968;Lisboa;;
